Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81950252015274LGN00, 195, 025, 195, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20151001100532_20151001105345.01,LT8BPF20151001100138_20151001105510.01,L8CPF20151001_20151231.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/10/01,2015:274:10:15:27.7860540,2015:274:10:15:59.5560500,2015/10/01,9,.23,35.16007781,162.33289588,5.031,4.424,575,-1,Y,LPGS_2.5.1,50°16'52.00"N,9°07'17.94"E,51°21'06.44"N,8°09'49.50"E,50°53'31.70"N,10°48'11.23"E,49°11'35.81"N,10°01'48.97"E,49°38'44.66"N,7°28'50.99"E,50.28111,9.12165,51.35179,8.16375,50.89214,10.80312,49.19328,10.03027,49.64574,7.48083,LC81950252015274LGN00,LC81950252015274LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950252015274LGN00
LC81950262015274LGN00, 195, 026, 195, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20151001100532_20151001105345.01,LT8BPF20151001100138_20151001105510.01,L8CPF20151001_20151231.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/10/01,2015:274:10:15:51.6686190,2015:274:10:16:23.4386160,2015/10/01,9,.27,36.40557062,161.42433974,4.498,3.876,620,-1,Y,LPGS_2.5.1,48°51'59.22"N,8°31'53.62"E,49°56'04.20"N,7°35'38.72"E,49°29'02.69"N,10°09'31.36"E,47°46'53.62"N,9°25'22.94"E,48°13'32.66"N,6°56'31.52"E,48.86645,8.53156,49.9345,7.59409,49.48408,10.15871,47.78156,9.42304,48.22574,6.94209,LC81950262015274LGN00,LC81950262015274LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950262015274LGN00
LC81950272015242LGN00, 195, 027, 195, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150830100456_20150830104933.02,LT8BPF20150830100102_20150830105058.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/30,2015:242:10:16:02.8887370,2015:242:10:16:34.6587340,2015/08/30,9,.64,48.62746377,152.31257993,4.17,4.024,600,-1,Y,LPGS_2.5.1,47°26'57.16"N,7°59'09.49"E,48°30'53.53"N,7°04'07.46"E,48°04'22.19"N,9°33'46.04"E,46°22'01.09"N,8°51'36.86"E,46°48'13.00"N,6°26'38.69"E,47.44921,7.98597,48.51487,7.06874,48.07283,9.56279,46.36697,8.86024,46.80361,6.44408,LC81950272015242LGN00,LC81950272015242LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950272015242LGN00
LC81950282015242LGN00, 195, 028, 195, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150830100456_20150830104933.02,LT8BPF20150830100102_20150830105058.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/30,2015:242:10:16:26.7797750,2015:242:10:16:58.5497710,2015/08/30,9,2.5,49.73309297,150.90353619,4.296,4.472,563,-1,Y,LPGS_2.5.1,46°01'46.09"N,7°26'47.44"E,47°05'34.62"N,6°32'52.94"E,46°39'31.21"N,8°58'37.56"E,44°56'58.88"N,8°18'17.53"E,45°22'45.66"N,5°56'54.24"E,46.02947,7.44651,47.09295,6.54804,46.65867,8.9771,44.94969,8.30487,45.37935,5.9484,LC81950282015242LGN00,LC81950282015242LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950282015242LGN00
LC81950292015242LGN00, 195, 029, 195, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150830100456_20150830104933.02,LT8BPF20150830100102_20150830105058.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/30,2015:242:10:16:50.6581040,2015:242:10:17:22.4281000,2015/08/30,9,2.54,50.81986644,149.44916557,3.724,4.299,759,-1,Y,LPGS_2.5.1,44°36'30.35"N,6°55'45.37"E,45°40'11.75"N,6°02'55.00"E,45°14'33.79"N,8°25'01.92"E,43°31'51.31"N,7°46'20.89"E,43°57'15.12"N,5°28'17.76"E,44.60843,6.92927,45.66993,6.04861,45.24272,8.4172,43.53092,7.77247,43.9542,5.4716,LC81950292015242LGN00,LC81950292015242LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950292015242LGN00
LC81950302016197LGN00, 195, 030, 195, 030,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160715100504_20160715104054.01,LT8BPF20160707085159_20160720111055.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/07/15,2016:197:10:17:23.4755520,2016:197:10:17:55.2455490,2016/07/22,9,.05,62.2507646,135.11450177,3.811,4.887,597,4,Y,LPGS_2.6.2,43°11'05.03"N,6°25'17.36"E,44°14'39.70"N,5°33'29.99"E,43°49'25.86"N,7°52'09.48"E,42°06'33.77"N,7°14'58.38"E,42°31'35.65"N,5°00'06.34"E,43.18473,6.42149,44.24436,5.55833,43.82385,7.8693,42.10938,7.24955,42.52657,5.00176,LC81950302016197LGN00,LC81950302016197LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950302016197LGN00
LC81960252016236LGN00, 196, 025, 196, 025,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:21:45.4835930,2016:236:10:22:17.2535900,2016/08/23,9,.83,48.35984205,153.59577968,5.006,4.203,600,4,Y,LPGS_2.6.2,50°16'51.96"N,7°35'17.59"E,51°21'06.59"N,6°37'49.37"E,50°53'31.88"N,9°16'10.52"E,49°11'35.74"N,8°29'48.26"E,49°38'44.56"N,5°56'50.82"E,50.2811,7.58822,51.35183,6.63038,50.89219,9.26959,49.19326,8.49674,49.64571,5.94745,LC81960252016236LGN00,LC81960252016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960252016236LGN00
LC81960262016236LGN00, 196, 026, 196, 026,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:22:09.3661590,2016:236:10:22:41.1361560,2016/08/23,9,.09,49.47393356,152.15768799,4.463,3.899,562,4,Y,LPGS_2.6.2,48°51'59.08"N,6°59'53.23"E,49°56'04.02"N,6°03'38.84"E,49°29'02.58"N,8°37'30.79"E,47°46'53.51"N,7°53'22.09"E,48°13'32.48"N,5°24'31.32"E,48.86641,6.99812,49.93445,6.06079,49.48405,8.62522,47.78153,7.88947,48.22569,5.4087,LC81960262016236LGN00,LC81960262016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960262016236LGN00
LC81960272016236LGN00, 196, 027, 196, 027,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:22:33.2487250,2016:236:10:23:05.0187220,2016/08/23,9,.04,50.57030169,150.67957025,4.886,4.617,504,4,Y,LPGS_2.6.2,47°26'57.77"N,6°26'05.53"E,48°30'53.86"N,5°31'02.21"E,48°04'23.02"N,8°00'42.37"E,46°22'01.81"N,7°18'34.45"E,46°48'13.21"N,4°53'34.76"E,47.44938,6.43487,48.51496,5.51728,48.07306,8.01177,46.36717,7.30957,46.80367,4.89299,LC81960272016236LGN00,LC81960272016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960272016236LGN00
LC81960282016236LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:22:57.1355260,2016:236:10:23:28.9055230,2016/08/23,9,.21,51.64766328,149.15414741,4.039,4.091,547,4,Y,LPGS_2.6.2,46°01'47.46"N,5°53'44.92"E,47°05'35.77"N,4°59'49.09"E,46°39'32.87"N,7°25'35.00"E,44°57'00.65"N,6°45'16.09"E,45°22'46.88"N,4°23'51.61"E,46.02985,5.89581,47.09327,4.99697,46.65913,7.42639,44.95018,6.75447,45.37969,4.39767,LC81960282016236LGN00,LC81960282016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282016236LGN00
LC81960292016236LGN00, 196, 029, 196, 029,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:23:21.0223280,2016:236:10:23:52.7923250,2016/08/23,9,.11,52.70400698,147.57461454,3.837,4.287,693,4,Y,LPGS_2.6.2,44°36'29.77"N,5°22'43.18"E,45°40'11.03"N,4°29'51.32"E,45°14'33.54"N,6°51'59.69"E,43°31'50.99"N,6°13'19.70"E,43°57'14.36"N,3°55'15.17"E,44.60827,5.37866,45.66973,4.49759,45.24265,6.86658,43.53083,6.22214,43.95399,3.92088,LC81960292016236LGN00,LC81960292016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960292016236LGN00
LC81960302016236LGN00, 196, 030, 196, 030,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:23:44.9091300,2016:236:10:24:16.6791270,2016/08/23,9,.1,53.73732953,145.9340395,3.638,4.959,516,4,Y,LPGS_2.6.2,43°11'05.50"N,4°52'52.72"E,44°14'40.06"N,4°01'02.82"E,43°49'26.15"N,6°19'46.52"E,42°06'34.27"N,5°42'36.22"E,42°31'36.30"N,3°27'40.07"E,43.18486,4.88131,44.24446,4.01745,43.82393,6.32959,42.10952,5.71006,42.52675,3.46113,LC81960302016236LGN00,LC81960302016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960302016236LGN00
LC81960312016188LGN00, 196, 031, 196, 031,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160706101111_20160706103551.02,LT8BPF20160620195437_20160707083823.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1GT,OLI_TIRS,2016/07/06,2016:188:10:23:54.4648280,2016:188:10:24:26.2348250,2016/07/08,9,0,64.15414744,131.35134717,0,0,-1,4,Y,LPGS_2.6.2,41°45'34.52"N,4°23'54.06"E,42°49'03.47"N,3°33'03.96"E,42°24'10.84"N,5°48'34.81"E,40°41'09.96"N,5°12'45.72"E,41°05'52.76"N,3°00'47.34"E,41.75959,4.39835,42.81763,3.5511,42.40301,5.80967,40.6861,5.2127,41.09799,3.01315,LC81960312016188LGN00,LC81960312016188LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960312016188LGN00
LC81970252015272LGN00, 197, 025, 197, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150929102104_20150929110543.01,LT8BPF20150929101710_20150929110707.01,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/29,2015:272:10:27:49.1320200,2015:272:10:28:20.9020160,2015/09/29,9,5.91,35.88594926,161.94828822,5.29,5.14,408,-1,Y,LPGS_2.5.1,50°16'51.60"N,6°01'55.67"E,51°21'06.37"N,5°04'26.90"E,50°53'31.31"N,7°42'49.18"E,49°11'35.41"N,6°56'26.74"E,49°38'44.56"N,4°23'28.21"E,50.281,6.03213,51.35177,5.07414,50.89203,7.71366,49.19317,6.94076,49.64571,4.39117,LC81970252015272LGN00,LC81970252015272LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970252015272LGN00
LC81970262015272LGN00, 197, 026, 197, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150929102104_20150929110543.01,LT8BPF20150929101710_20150929110707.01,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/29,2015:272:10:28:13.0145850,2015:272:10:28:44.7845810,2015/09/29,9,1.2,37.12622121,161.01891254,4.693,4.687,433,-1,Y,LPGS_2.5.1,48°51'59.04"N,5°26'30.98"E,49°56'03.98"N,4°30'16.06"E,49°29'02.15"N,7°04'09.30"E,47°46'53.33"N,6°20'00.53"E,48°13'32.63"N,3°51'08.50"E,48.8664,5.44194,49.93444,4.50446,49.48393,7.06925,47.78148,6.33348,48.22573,3.85236,LC81970262015272LGN00,LC81970262015272LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970262015272LGN00
LC81970272014269LGN00, 197, 027, 197, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20140926101738_20140926110524.01,LT8BPF20140926101344_20140926110617.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/26,2014:269:10:28:42.0560930,2014:269:10:29:13.8260890,2014/09/26,9,.07,39.53660499,159.46006134,5.003,5.058,-1,2,Y,LPGS_2.4.0,47°26'56.80"N,4°53'57.37"E,48°30'52.78"N,3°58'52.36"E,48°04'22.22"N,6°28'34.86"E,46°22'01.09"N,5°46'27.91"E,46°48'12.28"N,3°21'25.99"E,47.44911,4.89927,48.51466,3.98121,48.07284,6.47635,46.36697,5.77442,46.80341,3.35722,LC81970272014269LGN00,LC81970272014269LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970272014269LGN00
LC81970282013234LGN01, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130822102309_20130822110145.02,LT8BPF20130822101915_20130822110238.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/22,2013:234:10:31:02.4113810,2013:234:10:31:34.1813770,2014/12/24,9,.04,52.3403352,149.30635622,3.865,3.98,-1,2,Y,LPGS_2.4.0,46°01'46.78"N,4°19'11.06"E,47°05'34.33"N,3°25'11.71"E,46°39'32.33"N,5°51'02.09"E,44°57'00.50"N,5°10'45.84"E,45°22'45.91"N,2°49'16.86"E,46.02966,4.31974,47.09287,3.41992,46.65898,5.85058,44.95014,5.1794,45.37942,2.82135,LC81970282013234LGN01,LC81970282013234LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81970282013234LGN01
LC81970292013234LGN01, 197, 029, 197, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20130822102309_20130822110145.02,LT8BPF20130822101915_20130822110238.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/22,2013:234:10:31:26.2981820,2013:234:10:31:58.0681780,2015/01/29,9,.03,53.39872196,147.69835278,3.693,3.739,-1,2,Y,LPGS_2.4.0,44°36'29.34"N,3°48'11.23"E,45°40'09.80"N,2°55'15.92"E,45°14'33.14"N,5°17'29.00"E,43°31'51.13"N,4°38'51.50"E,43°57'13.75"N,2°20'42.25"E,44.60815,3.80312,45.66939,2.92109,45.24254,5.29139,43.53087,4.64764,43.95382,2.34507,LC81970292013234LGN01,LC81970292013234LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81970292013234LGN01
LC81970302016211LGN00, 197, 030, 197, 030,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160729101706_20160729105919.02,LT8BPF20160720133144_20160803080806.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/07/29,2016:211:10:29:48.5780860,2016:211:10:30:20.3480830,2016/08/08,9,.07,59.8141061,138.08463985,3.83,4.434,481,4,Y,LPGS_2.6.2,43°11'05.75"N,3°20'13.31"E,44°14'40.60"N,2°28'22.80"E,43°49'25.75"N,4°47'08.59"E,42°06'33.98"N,4°09'57.71"E,42°31'36.91"N,1°54'59.54"E,43.18493,3.33703,44.24461,2.473,43.82382,4.78572,42.10944,4.16603,42.52692,1.91654,LC81970302016211LGN00,LC81970302016211LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970302016211LGN00
