Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81920322016240LGN00, 192, 032, 192, 032,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160827094708_20160827102322.02,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/27,2016:240:09:59:51.0314250,2016:240:10:00:22.8014220,2016/08/27,9,.11,54.63265056,143.99549598,4.989,5.011,444,4,Y,LPGS_2.6.2,40°19'58.84"N,10°07'00.77"E,41°23'22.96"N,9°16'59.99"E,40°58'48.65"N,11°29'44.20"E,39°15'40.21"N,10°55'10.74"E,39°40'06.60"N,8°45'45.29"E,40.33301,10.11688,41.38971,9.28333,40.98018,11.49561,39.26117,10.91965,39.6685,8.76258,LC81920322016240LGN00,LC81920322016240LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920322016240LGN00
LC81920312016240LGN00, 192, 031, 192, 031,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160827094708_20160827102322.02,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/27,2016:240:09:59:27.1488600,2016:240:09:59:58.9188570,2016/08/27,9,0,53.62416021,145.68000534,4.066,4.026,241,4,Y,LPGS_2.6.2,41°45'34.34"N,10°34'46.85"E,42°49'03.00"N,9°43'56.10"E,42°24'10.87"N,11°59'27.64"E,40°41'10.00"N,11°23'39.30"E,41°05'52.26"N,9°11'40.24"E,41.75954,10.57968,42.8175,9.73225,42.40302,11.99101,40.68611,11.39425,41.09785,9.19451,LC81920312016240LGN00,LC81920312016240LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920312016240LGN00
LC82010272016239LGN00, 201, 027, 201, 027,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160826104157_20160826112611.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/26,2016:239:10:53:28.5378960,2016:239:10:54:00.3078930,2016/08/26,9,5.42,49.65625375,151.52670222,5.949,5.774,385,4,Y,LPGS_2.6.2,47°26'56.15"N,1°17'31.56"W,48°30'52.38"N,2°12'35.57"W,48°04'21.11"N,0°17'06.18"E,46°22'00.19"N,0°25'01.99"W,46°48'12.02"N,2°50'03.30"W,47.44893,-1.2921,48.51455,-2.20988,48.07253,.28505,46.36672,-.41722,46.80334,-2.83425,LC82010272016239LGN00,LC82010272016239LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010272016239LGN00
LC82010252016239LGN00, 201, 025, 201, 025,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160826104157_20160826112611.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/26,2016:239:10:52:40.7685290,2016:239:10:53:12.5385250,2016/08/26,9,10.25,47.41980516,154.33770167,6.244,4.71,287,4,Y,LPGS_2.6.2,50°16'51.31"N,0°08'18.92"W,51°21'05.94"N,1°05'47.18"W,50°53'31.06"N,1°32'34.33"E,49°11'35.02"N,0°46'11.82"E,49°38'44.02"N,1°46'45.95"W,50.28092,-.13859,51.35165,-1.09644,50.89196,1.54287,49.19306,.76995,49.64556,-1.77943,LC82010252016239LGN00,LC82010252016239LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010252016239LGN00
LC82010242016239LGN00, 201, 024, 201, 024,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160826104157_20160826112611.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/26,2016:239:10:52:16.8817270,2016:239:10:52:48.6517240,2016/08/26,9,4.66,46.27807403,155.69549291,6.466,5.226,343,4,Y,LPGS_2.6.2,51°41'35.63"N,0°28'53.65"E,52°46'00.88"N,0°29'51.18"W,52°17'49.67"N,2°13'18.84"E,50°36'07.74"N,1°24'27.76"E,51°03'49.25"N,1°12'54.00"W,51.69323,.48157,52.76691,-.49755,52.29713,2.2219,50.60215,1.40771,51.06368,-1.215,LC82010242016239LGN00,LC82010242016239LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010242016239LGN00
LC81940272016238LGN00, 194, 027, 194, 027,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160825095905_20160825113710.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/25,2016:238:10:10:12.4484030,2016:238:10:10:44.2184000,2016/08/25,9,.21,49.97060395,151.23691282,4.608,3.629,589,4,Y,LPGS_2.6.2,47°26'56.65"N,9°31'24.31"E,48°30'52.85"N,8°36'21.06"E,48°04'22.04"N,11°06'00.97"E,46°22'00.91"N,10°23'52.91"E,46°48'12.28"N,7°58'53.44"E,47.44907,9.52342,48.51468,8.60585,48.07279,11.10027,46.36692,10.39803,46.80341,7.98151,LC81940272016238LGN00,LC81940272016238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940272016238LGN00
LC81940262016238LGN00, 194, 026, 194, 026,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160825095905_20160825113710.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/25,2016:238:10:09:48.5658380,2016:238:10:10:20.3358350,2016/08/25,9,.13,48.8652987,152.6789518,4.993,3.609,583,4,Y,LPGS_2.6.2,48°51'58.14"N,10°05'11.90"E,49°56'03.12"N,9°08'57.37"E,49°29'01.72"N,11°42'49.25"E,47°46'52.57"N,10°58'40.73"E,48°13'31.51"N,8°29'50.03"E,48.86615,10.08664,49.9342,9.14927,49.48381,11.71368,47.78127,10.97798,48.22542,8.49723,LC81940262016238LGN00,LC81940262016238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940262016238LGN00
LC81940302016238LGN00, 194, 030, 194, 030,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160825095905_20160825113710.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/25,2016:238:10:11:24.1045730,2016:238:10:11:55.8745690,2016/08/25,9,.03,53.16946779,146.6150416,3.972,4.612,395,4,Y,LPGS_2.6.2,43°11'05.32"N,7°58'11.82"E,44°14'39.84"N,7°06'25.45"E,43°49'27.30"N,9°25'01.70"E,42°06'34.52"N,8°47'51.58"E,42°31'35.22"N,6°33'02.74"E,43.18481,7.96995,44.2444,7.10707,43.82425,9.41714,42.10959,8.79766,42.52645,6.55076,LC81940302016238LGN00,LC81940302016238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940302016238LGN00
LC81940292016238LGN00, 194, 029, 194, 029,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160825095905_20160825113710.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/25,2016:238:10:11:00.2220070,2016:238:10:11:31.9920040,2016/08/25,9,.78,52.12455352,148.21151031,4.05,4.179,636,4,Y,LPGS_2.6.2,44°36'29.05"N,8°28'01.67"E,45°40'09.91"N,7°35'10.82"E,45°14'32.68"N,9°57'17.86"E,43°31'50.12"N,9°18'37.87"E,43°57'13.25"N,7°00'34.63"E,44.60807,8.46713,45.66942,7.58634,45.24241,9.95496,43.53059,9.31052,43.95368,7.00962,LC81940292016238LGN00,LC81940292016238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940292016238LGN00
LC81940312016238LGN00, 194, 031, 194, 031,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160825095905_20160825113710.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/25,2016:238:10:11:47.9913740,2016:238:10:12:19.7613710,2016/08/25,9,.54,54.1904177,144.95326922,4.847,3.988,54,4,Y,LPGS_2.6.2,41°45'35.06"N,7°29'26.23"E,42°49'03.29"N,6°38'37.36"E,42°24'11.84"N,8°54'05.47"E,40°41'10.61"N,8°18'17.06"E,41°05'52.22"N,6°06'21.35"E,41.75974,7.49062,42.81758,6.64371,42.40329,8.90152,40.68628,8.30474,41.09784,6.10593,LC81940312016238LGN00,LC81940312016238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940312016238LGN00
LC81960292016236LGN00, 196, 029, 196, 029,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:23:21.0223280,2016:236:10:23:52.7923250,2016/08/23,9,.11,52.70400698,147.57461454,3.837,4.287,693,4,Y,LPGS_2.6.2,44°36'29.77"N,5°22'43.18"E,45°40'11.03"N,4°29'51.32"E,45°14'33.54"N,6°51'59.69"E,43°31'50.99"N,6°13'19.70"E,43°57'14.36"N,3°55'15.17"E,44.60827,5.37866,45.66973,4.49759,45.24265,6.86658,43.53083,6.22214,43.95399,3.92088,LC81960292016236LGN00,LC81960292016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960292016236LGN00
LC81960252016236LGN00, 196, 025, 196, 025,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:21:45.4835930,2016:236:10:22:17.2535900,2016/08/23,9,.83,48.35984205,153.59577968,5.006,4.203,600,4,Y,LPGS_2.6.2,50°16'51.96"N,7°35'17.59"E,51°21'06.59"N,6°37'49.37"E,50°53'31.88"N,9°16'10.52"E,49°11'35.74"N,8°29'48.26"E,49°38'44.56"N,5°56'50.82"E,50.2811,7.58822,51.35183,6.63038,50.89219,9.26959,49.19326,8.49674,49.64571,5.94745,LC81960252016236LGN00,LC81960252016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960252016236LGN00
LC81960282016236LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:22:57.1355260,2016:236:10:23:28.9055230,2016/08/23,9,.21,51.64766328,149.15414741,4.039,4.091,547,4,Y,LPGS_2.6.2,46°01'47.46"N,5°53'44.92"E,47°05'35.77"N,4°59'49.09"E,46°39'32.87"N,7°25'35.00"E,44°57'00.65"N,6°45'16.09"E,45°22'46.88"N,4°23'51.61"E,46.02985,5.89581,47.09327,4.99697,46.65913,7.42639,44.95018,6.75447,45.37969,4.39767,LC81960282016236LGN00,LC81960282016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282016236LGN00
LC81960302016236LGN00, 196, 030, 196, 030,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:23:44.9091300,2016:236:10:24:16.6791270,2016/08/23,9,.1,53.73732953,145.9340395,3.638,4.959,516,4,Y,LPGS_2.6.2,43°11'05.50"N,4°52'52.72"E,44°14'40.06"N,4°01'02.82"E,43°49'26.15"N,6°19'46.52"E,42°06'34.27"N,5°42'36.22"E,42°31'36.30"N,3°27'40.07"E,43.18486,4.88131,44.24446,4.01745,43.82393,6.32959,42.10952,5.71006,42.52675,3.46113,LC81960302016236LGN00,LC81960302016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960302016236LGN00
LC81960312016236LGN00, 196, 031, 196, 031,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1GT,OLI_TIRS,2016/08/23,2016:236:10:24:08.7959320,2016:236:10:24:40.5659290,2016/08/23,9,0,54.74559074,144.22566235,0,0,-1,4,Y,LPGS_2.6.2,41°45'34.92"N,4°24'07.24"E,42°49'03.61"N,3°33'16.85"E,42°24'11.66"N,5°48'47.74"E,40°41'10.57"N,5°12'59.44"E,41°05'52.69"N,3°01'01.06"E,41.7597,4.40201,42.81767,3.55468,42.40324,5.81326,40.68627,5.21651,41.09797,3.01696,LC81960312016236LGN00,LC81960312016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960312016236LGN00
LC81960272016236LGN00, 196, 027, 196, 027,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:22:33.2487250,2016:236:10:23:05.0187220,2016/08/23,9,.04,50.57030169,150.67957025,4.886,4.617,504,4,Y,LPGS_2.6.2,47°26'57.77"N,6°26'05.53"E,48°30'53.86"N,5°31'02.21"E,48°04'23.02"N,8°00'42.37"E,46°22'01.81"N,7°18'34.45"E,46°48'13.21"N,4°53'34.76"E,47.44938,6.43487,48.51496,5.51728,48.07306,8.01177,46.36717,7.30957,46.80367,4.89299,LC81960272016236LGN00,LC81960272016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960272016236LGN00
LC81960262016236LGN00, 196, 026, 196, 026,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:22:09.3661590,2016:236:10:22:41.1361560,2016/08/23,9,.09,49.47393356,152.15768799,4.463,3.899,562,4,Y,LPGS_2.6.2,48°51'59.08"N,6°59'53.23"E,49°56'04.02"N,6°03'38.84"E,49°29'02.58"N,8°37'30.79"E,47°46'53.51"N,7°53'22.09"E,48°13'32.48"N,5°24'31.32"E,48.86641,6.99812,49.93445,6.06079,49.48405,8.62522,47.78153,7.88947,48.22569,5.4087,LC81960262016236LGN00,LC81960262016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960262016236LGN00
LC81980312016234LGN00, 198, 031, 198, 031,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160821102323_20160821110736.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/21,2016:234:10:36:29.5496590,2016:234:10:37:01.3196560,2016/08/21,9,6.95,55.28944518,143.49896445,4.215,5.061,514,4,Y,LPGS_2.6.2,41°45'33.91"N,1°18'50.11"E,42°49'03.00"N,0°27'56.99"E,42°24'09.97"N,2°43'33.06"E,40°41'09.42"N,2°07'44.72"E,41°05'52.62"N,0°04'18.80"W,41.75942,1.31392,42.8175,.46583,42.40277,2.72585,40.68595,2.12909,41.09795,-.07189,LC81980312016234LGN00,LC81980312016234LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980312016234LGN00
LC82000302016232LGN00, 200, 030, 200, 030,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160819103543_20160819111933.02,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/19,2016:232:10:48:26.3317810,2016:232:10:48:58.1017780,2016/08/19,9,9.15,54.83857814,144.57889586,4.51,4.176,392,4,Y,LPGS_2.6.2,43°11'05.93"N,1°17'39.52"W,44°14'40.92"N,2°09'31.93"W,43°49'25.75"N,0°09'17.28"E,42°06'34.31"N,0°27'53.24"W,42°31'37.63"N,2°42'54.79"W,43.18498,-1.29431,44.2447,-2.15887,43.82382,.1548,42.10953,-.46479,42.52712,-2.71522,LC82000302016232LGN00,LC82000302016232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000302016232LGN00
