Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81960282015217LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150805101055_20150805103511.01,LT8BPF20150805100701_20150805103713.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/05,2015:217:10:22:26.6278520,2015:217:10:22:58.3978480,2015/08/05,9,.32,56.57242595,143.73479625,4.108,4.23,540,-1,Y,LPGS_2.5.1,46°01'46.24"N,5°54'22.64"E,47°05'34.84"N,5°00'28.44"E,46°39'31.14"N,7°26'12.95"E,44°56'58.96"N,6°45'52.63"E,45°22'45.91"N,4°24'29.48"E,46.02951,5.90629,47.09301,5.0079,46.65865,7.43693,44.94971,6.76462,45.37942,4.40819,LC81960282015217LGN00,LC81960282015217LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282015217LGN00
LC81960282015201LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150720101053_20150720103508.01,LT8BPF20150720100659_20150720103604.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/07/20,2015:201:10:22:24.0412040,2015:201:10:22:55.8112000,2015/07/20,9,5.1,59.80984418,140.4069512,4.636,4.507,505,-1,Y,LPGS_2.5.1,46°01'47.78"N,5°53'14.93"E,47°05'36.53"N,4°59'20.26"E,46°39'32.44"N,7°25'05.88"E,44°57'00.29"N,6°44'45.17"E,45°22'47.71"N,4°23'20.94"E,46.02994,5.88748,47.09348,4.98896,46.65901,7.4183,44.95008,6.74588,45.37992,4.38915,LC81960282015201LGN00,LC81960282015201LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282015201LGN00
LC81960282015185LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150704101044_20150704103500.01,LT8BPF20150704082733_20150704103556.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/07/04,2015:185:10:22:15.4255980,2015:185:10:22:47.1955940,2015/07/04,9,.86,61.950746,138.99638274,4.255,4.563,540,2,Y,LPGS_2.5.1,46°01'46.67"N,5°53'26.34"E,47°05'35.38"N,4°59'31.24"E,46°39'30.92"N,7°25'17.76"E,44°56'59.21"N,6°44'56.98"E,45°22'46.99"N,4°23'31.85"E,46.02963,5.89065,47.09316,4.99201,46.65859,7.4216,44.94978,6.74916,45.37972,4.39218,LC81960282015185LGN00,LC81960282015185LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282015185LGN00
LC81960282015153LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150602101030_20150602103442.01,LT8BPF20150602100632_20150602103537.01,L8CPF20150401_20150630.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/02,2015:153:10:21:57.5289900,2015:153:10:22:29.2989860,2015/06/02,9,13.74,62.00069101,142.37104634,5.116,4.594,341,2,Y,LPGS_2.5.1,46°01'47.03"N,5°53'53.92"E,47°05'35.84"N,4°59'59.42"E,46°39'31.14"N,7°25'45.19"E,44°56'59.35"N,6°45'23.87"E,45°22'47.32"N,4°23'59.46"E,46.02973,5.89831,47.09329,4.99984,46.65865,7.42922,44.94982,6.75663,45.37981,4.39985,LC81960282015153LGN00,LC81960282015153LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282015153LGN00
LC81960282015105LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150415101044_20150415105518.01,LT8BPF20150415100650_20150415105612.01,L8CPF20150401_20150630.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/04/15,2015:105:10:22:12.5337260,2015:105:10:22:44.3037220,2015/04/15,9,11.33,50.54093524,150.38518298,6.167,6.17,-1,2,Y,LPGS_2.4.0,46°01'46.70"N,5°49'46.96"E,47°05'32.93"N,4°55'46.56"E,46°39'35.06"N,7°21'34.38"E,44°57'01.58"N,6°41'22.70"E,45°22'43.00"N,4°19'56.53"E,46.02964,5.82971,47.09248,4.9296,46.65974,7.35955,44.95044,6.68964,45.37861,4.33237,LC81960282015105LGN00,LC81960282015105LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282015105LGN00
LC81960282014358LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20141224101814_20141224110425.01,LT8BPF20141222180001_20150106000000.02,L8CPF20141219_20141231.10,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/24,2014:358:10:22:55.8855560,2014:358:10:23:27.6555520,2015/05/13,9,19.83,18.80405707,162.37391351,5.708,7.564,315,2,Y,LPGS_2.5.0,46°01'47.32"N,5°52'24.46"E,47°05'34.58"N,4°58'26.54"E,46°39'34.09"N,7°24'13.54"E,44°57'01.30"N,6°43'58.04"E,45°22'45.19"N,4°22'32.56"E,46.02981,5.87346,47.09294,4.97404,46.65947,7.40376,44.95036,6.73279,45.37922,4.37571,LC81960282014358LGN00,LC81960282014358LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282014358LGN00
LC81960282014326LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20141122101705_20141122110141.01,LT8BPF20141122101311_20141122110234.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/11/22,2014:326:10:22:59.1756770,2014:326:10:23:30.9456730,2014/11/22,9,27.93,22.65120471,164.91413338,5.892,6.826,-1,2,Y,LPGS_2.4.0,46°01'46.78"N,5°53'04.78"E,47°05'34.22"N,4°59'06.47"E,46°39'32.58"N,7°24'55.01"E,44°57'00.47"N,6°44'38.51"E,45°22'45.48"N,4°23'11.47"E,46.02966,5.88466,47.09284,4.98513,46.65905,7.41528,44.95013,6.74403,45.3793,4.38652,LC81960282014326LGN00,LC81960282014326LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282014326LGN00
LC81960282014246LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20140903100953_20140903105626.02,LT8BPF20140903100559_20140903105719.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/03,2014:246:10:22:56.2525930,2014:246:10:23:28.0225890,2014/09/03,9,15.42,48.58100965,152.14651282,6.602,6.003,-1,2,Y,LPGS_2.4.0,46°01'47.71"N,5°53'15.40"E,47°05'35.92"N,4°59'19.86"E,46°39'33.30"N,7°25'05.30"E,44°57'00.94"N,6°44'46.50"E,45°22'46.85"N,4°23'22.49"E,46.02992,5.88761,47.09331,4.98885,46.65925,7.41814,44.95026,6.74625,45.37968,4.38958,LC81960282014246LGN00,LC81960282014246LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282014246LGN00
LC81960282014230LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20140818082148_20140818105448.01,LT8BPF20140818072620_20140818105541.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/18,2014:230:10:22:53.6608370,2014:230:10:23:25.4308340,2014/08/18,9,12.92,53.37410825,147.34451131,6.833,6.488,-1,1,Y,LPGS_2.3.0,46°01'46.56"N,5°53'04.78"E,47°05'34.87"N,4°59'08.84"E,46°39'31.86"N,7°24'55.01"E,44°56'59.60"N,6°44'35.99"E,45°22'45.98"N,4°23'11.33"E,46.0296,5.88466,47.09302,4.98579,46.65885,7.41528,44.94989,6.74333,45.37944,4.38648,LC81960282014230LGN00,LC81960282014230LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282014230LGN00
LC81960282014198LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20140717100452_20140717103526.01,LT8BPF20140717100058_20140717103619.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/07/17,2014:198:10:22:41.7182090,2014:198:10:23:13.4882050,2014/07/17,9,.84,60.449858,139.93217195,5.943,6.068,-1,1,Y,LPGS_2.3.0,46°01'46.06"N,5°53'45.20"E,47°05'34.44"N,4°59'49.78"E,46°39'31.07"N,7°25'35.80"E,44°56'59.03"N,6°45'16.13"E,45°22'45.77"N,4°23'51.50"E,46.02946,5.89589,47.0929,4.99716,46.65863,7.42661,44.94973,6.75448,45.37938,4.39764,LC81960282014198LGN00,LC81960282014198LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282014198LGN00
LC81960282014182LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20140701101107_20140701103520.01,LT8BPF20140701090519_20140701103613.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/07/01,2014:182:10:22:35.5198480,2014:182:10:23:07.2898440,2014/07/01,9,6.22,62.37900872,138.8947523,6.333,5.983,-1,1,Y,LPGS_2.3.0,46°01'46.96"N,5°53'53.77"E,47°05'35.56"N,4°59'58.27"E,46°39'31.97"N,7°25'44.36"E,44°56'59.93"N,6°45'24.59"E,45°22'46.81"N,4°23'59.86"E,46.02971,5.89827,47.09321,4.99952,46.65888,7.42899,44.94998,6.75683,45.37967,4.39996,LC81960282014182LGN00,LC81960282014182LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282014182LGN00
LC81960282014150LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20140530101056_20140530103509.02,LT8BPF20140530100702_20140530103602.02,L8CPF20140401_20140630.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/05/30,2014:150:10:22:24.3333590,2014:150:10:22:56.1033550,2014/05/31,9,28.9,61.90165843,142.88727484,6.057,6.313,-1,1,Y,LPGS_2.3.0,46°01'47.42"N,5°53'29.44"E,47°05'35.88"N,4°59'34.87"E,46°39'32.15"N,7°25'20.14"E,44°57'00.04"N,6°44'59.86"E,45°22'47.14"N,4°23'35.99"E,46.02984,5.89151,47.0933,4.99302,46.65893,7.42226,44.95001,6.74996,45.37976,4.39333,LC81960282014150LGN00,LC81960282014150LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282014150LGN00
LC81960282014102LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20140412101458_20140412103536.02,LT8BPF20140412091358_20140412103629.01,L8CPF20140401_20140630.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/04/12,2014:102:10:22:51.8122180,2014:102:10:23:23.5822140,2014/04/12,9,14.73,49.60750684,150.92424596,5.516,5.816,-1,1,Y,LPGS_2.3.0,46°01'47.53"N,5°50'35.81"E,47°05'33.07"N,4°56'34.19"E,46°39'36.86"N,7°22'22.30"E,44°57'03.17"N,6°42'12.92"E,45°22'42.96"N,4°20'46.39"E,46.02987,5.84328,47.09252,4.94283,46.66024,7.37286,44.95088,6.70359,45.3786,4.34622,LC81960282014102LGN00,LC81960282014102LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282014102LGN00
LC81960282014086LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20140327101511_20140327103549.01,LT8BPF20140327101117_20140327103642.01,L8CPF20140101_20140331.03,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/03/27,2014:086:10:23:04.4466490,2014:086:10:23:36.2166450,2014/03/27,9,22.21,43.51361145,152.3935821,6.388,6.536,-1,1,Y,LPGS_2.3.0,46°01'47.39"N,5°51'20.88"E,47°05'33.11"N,4°57'20.45"E,46°39'36.97"N,7°23'06.65"E,44°57'02.88"N,6°42'56.77"E,45°22'42.60"N,4°21'32.08"E,46.02983,5.8558,47.09253,4.95568,46.66027,7.38518,44.9508,6.71577,45.3785,4.35891,LC81960282014086LGN00,LC81960282014086LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282014086LGN00
LC81960282014054LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20140223101541_20140223110152.01,LT8BPF20140223101147_20140223110245.01,L8CPF20140101_20140331.03,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/02/23,2014:054:10:23:34.6864910,2014:054:10:24:06.4564870,2014/02/23,9,16.68,31.12009522,155.01253664,5.682,6.58,-1,1,Y,LPGS_2.3.0,46°01'46.56"N,5°50'50.17"E,47°05'32.75"N,4°56'52.12"E,46°39'36.40"N,7°22'35.11"E,44°57'01.73"N,6°42'23.94"E,45°22'41.59"N,4°21'02.48"E,46.0296,5.84727,47.09243,4.94781,46.66011,7.37642,44.95048,6.70665,45.37822,4.35069,LC81960282014054LGN00,LC81960282014054LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282014054LGN00
LC81960282013291LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20131018101646_20131018103724.01,LT8BPF20131018101252_20131018103817.02,L8CPF20131001_20131231.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/10/18,2013:291:10:24:39.7627710,2013:291:10:25:11.5327670,2015/01/21,9,29.81,32.96937052,163.26799323,6.583,6.544,-1,2,Y,LPGS_2.4.0,46°01'46.13"N,5°52'01.34"E,47°05'33.40"N,4°58'04.87"E,46°39'33.66"N,7°23'49.02"E,44°57'00.14"N,6°43'33.42"E,45°22'43.32"N,4°22'10.88"E,46.02948,5.86704,47.09261,4.96802,46.65935,7.39695,44.95004,6.72595,45.3787,4.36969,LC81960282013291LGN00,LC81960282013291LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282013291LGN00
LC81960282013243LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130831101723_20130831103736.02,LT8BPF20130831101329_20130831103829.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/31,2013:243:10:24:51.9996120,2013:243:10:25:23.7696080,2015/01/21,9,7.17,49.60834897,151.98039343,6.228,5.7,-1,2,Y,LPGS_2.4.0,46°01'47.64"N,5°51'30.96"E,47°05'35.05"N,4°57'30.92"E,46°39'32.98"N,7°23'22.49"E,44°57'01.55"N,6°43'06.42"E,45°22'46.99"N,4°21'36.32"E,46.0299,5.8586,47.09307,4.95859,46.65916,7.38958,44.95043,6.71845,45.37972,4.36009,LC81960282013243LGN00,LC81960282013243LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282013243LGN00
LC81960282013227LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130815101656_20130815103734.02,LT8BPF20130815101302_20130815103827.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/15,2013:227:10:24:49.2511940,2013:227:10:25:21.0211900,2015/01/08,9,.56,54.30668575,147.26604911,6.221,5.827,-1,2,Y,LPGS_2.4.0,46°01'47.46"N,5°52'34.18"E,47°05'35.05"N,4°58'36.37"E,46°39'33.52"N,7°24'24.05"E,44°57'01.26"N,6°44'07.51"E,45°22'46.24"N,4°22'41.16"E,46.02985,5.87616,47.09307,4.97677,46.65931,7.40668,44.95035,6.73542,45.37951,4.3781,LC81960282013227LGN00,LC81960282013227LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282013227LGN00
LC81960282013211LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130730101656_20130730103734.01,LT8BPF20130730101302_20130730103827.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/30,2013:211:10:24:49.1707960,2013:211:10:25:20.9407920,2015/01/21,9,29.95,58.19754705,143.15223269,7.029,6.33,-1,2,Y,LPGS_2.4.0,46°01'46.96"N,5°52'44.58"E,47°05'34.76"N,4°58'49.48"E,46°39'33.88"N,7°24'32.36"E,44°57'00.50"N,6°44'15.22"E,45°22'44.83"N,4°22'53.54"E,46.02971,5.87905,47.09299,4.98041,46.65941,7.40899,44.95014,6.73756,45.37912,4.38154,LC81960282013211LGN00,LC81960282013211LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282013211LGN00
