Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81960282013243LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130831101723_20130831103736.02,LT8BPF20130831101329_20130831103829.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/31,2013:243:10:24:51.9996120,2013:243:10:25:23.7696080,2015/01/21,9,7.17,49.60834897,151.98039343,6.228,5.7,-1,2,Y,LPGS_2.4.0,46°01'47.64"N,5°51'30.96"E,47°05'35.05"N,4°57'30.92"E,46°39'32.98"N,7°23'22.49"E,44°57'01.55"N,6°43'06.42"E,45°22'46.99"N,4°21'36.32"E,46.0299,5.8586,47.09307,4.95859,46.65916,7.38958,44.95043,6.71845,45.37972,4.36009,LC81960282013243LGN00,LC81960282013243LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282013243LGN00
LC81930282013238LGN00, 193, 028, 193, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130826095452_20130826101840.02,LT8BPF20130826095058_20130826101933.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/26,2013:238:10:06:19.6643390,2013:238:10:06:51.4343350,2014/12/24,9,67.82,51.15738719,150.48832336,6.121,5.441,-1,2,Y,LPGS_2.4.0,46°01'47.46"N,10°29'41.68"E,47°05'34.69"N,9°35'42.61"E,46°39'33.16"N,12°01'31.94"E,44°57'01.48"N,11°21'16.06"E,45°22'46.45"N,8°59'48.08"E,46.02985,10.49491,47.09297,9.59517,46.65921,12.02554,44.95041,11.35446,45.37957,8.99669,LC81930282013238LGN00,LC81930282013238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930282013238LGN00
LC81930272013238LGN00, 193, 027, 193, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130826095452_20130826101840.02,LT8BPF20130826095058_20130826101933.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1GT,OLI_TIRS,2013/08/26,2013:238:10:05:55.7817740,2013:238:10:06:27.5517700,2014/12/24,9,72.19,50.0582187,151.96119563,0,0,-1,-1,Y,LPGS_2.4.0,47°26'56.62"N,11°01'59.41"E,48°30'51.84"N,10°06'51.88"E,48°04'22.12"N,12°36'37.19"E,46°22'01.63"N,11°54'32.40"E,46°48'12.02"N,9°29'27.56"E,47.44906,11.03317,48.5144,10.11441,48.07281,12.61033,46.36712,11.909,46.80334,9.49099,LC81930272013238LGN00,LC81930272013238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930272013238LGN00
LC81950262013236LGN00, 195, 026, 195, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130824100713_20130824104324.02,LT8BPF20130824100319_20130824104417.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/24,2013:236:10:17:53.3489730,2013:236:10:18:25.1189690,2015/03/27,9,64.28,49.55566031,152.87314093,5.362,4.13,-1,2,Y,LPGS_2.4.0,48°51'59.26"N,8°30'28.76"E,49°56'03.41"N,7°34'10.56"E,49°29'03.23"N,10°08'06.72"E,47°46'54.34"N,9°24'01.30"E,48°13'32.12"N,6°55'06.31"E,48.86646,8.50799,49.93428,7.5696,49.48423,10.1352,47.78176,9.40036,48.22559,6.91842,LC81950262013236LGN00,LC81950262013236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950262013236LGN00
LC81950282013236LGN00, 195, 028, 195, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130824100713_20130824104324.02,LT8BPF20130824100319_20130824104417.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/24,2013:236:10:18:41.1183390,2013:236:10:19:12.8883350,2015/02/28,9,48.29,51.75430666,149.89647643,4.628,5.013,-1,2,Y,LPGS_2.4.0,46°01'47.71"N,7°24'25.16"E,47°05'35.09"N,6°30'26.06"E,46°39'33.41"N,8°56'15.94"E,44°57'01.58"N,8°15'59.94"E,45°22'46.70"N,5°54'31.46"E,46.02992,7.40699,47.09308,6.50724,46.65928,8.93776,44.95044,8.26665,45.37964,5.90874,LC81950282013236LGN00,LC81950282013236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950282013236LGN00
LC81950272013236LGN00, 195, 027, 195, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130824100713_20130824104324.02,LT8BPF20130824100319_20130824104417.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1GT,OLI_TIRS,2013/08/24,2013:236:10:18:17.2400100,2013:236:10:18:49.0100060,2014/12/24,9,39.61,50.66486889,151.40789866,0,0,-1,-1,Y,LPGS_2.4.0,47°26'56.04"N,7°56'42.94"E,48°30'51.30"N,7°01'36.16"E,48°04'21.79"N,9°31'19.88"E,46°22'00.98"N,8°49'14.95"E,46°48'11.20"N,6°24'11.66"E,47.4489,7.94526,48.51425,7.02671,48.07272,9.52219,46.36694,8.82082,46.80311,6.40324,LC81950272013236LGN00,LC81950272013236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950272013236LGN00
LC81970272013234LGN01, 197, 027, 197, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130822102309_20130822110145.02,LT8BPF20130822101915_20130822110238.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/22,2013:234:10:30:38.5245810,2013:234:10:31:10.2945760,2015/07/06,9,6.74,51.26012666,150.85764787,4.521,4.325,463,2,Y,LPGS_2.5.1,47°26'56.90"N,4°51'29.70"E,48°30'52.34"N,3°56'22.63"E,48°04'22.44"N,6°26'07.51"E,46°22'01.74"N,5°44'02.11"E,46°48'12.31"N,3°18'57.71"E,47.44914,4.85825,48.51454,3.93962,48.0729,6.43542,46.36715,5.73392,46.80342,3.31603,LC81970272013234LGN01,LC81970272013234LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81970272013234LGN01
LC81970282013234LGN01, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130822102309_20130822110145.02,LT8BPF20130822101915_20130822110238.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/22,2013:234:10:31:02.4113810,2013:234:10:31:34.1813770,2014/12/24,9,.04,52.3403352,149.30635622,3.865,3.98,-1,2,Y,LPGS_2.4.0,46°01'46.78"N,4°19'11.06"E,47°05'34.33"N,3°25'11.71"E,46°39'32.33"N,5°51'02.09"E,44°57'00.50"N,5°10'45.84"E,45°22'45.91"N,2°49'16.86"E,46.02966,4.31974,47.09287,3.41992,46.65898,5.85058,44.95014,5.1794,45.37942,2.82135,LC81970282013234LGN01,LC81970282013234LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81970282013234LGN01
LC81940272013229LGN00, 194, 027, 194, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130817100435_20130817103112.01,LT8BPF20130817100041_20130817103205.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/17,2013:229:10:12:04.5246330,2013:229:10:12:36.2946290,2014/12/24,9,28.55,52.70718982,149.48973427,4.751,4.366,-1,2,Y,LPGS_2.4.0,47°26'56.04"N,9°30'04.72"E,48°30'51.62"N,8°34'59.09"E,48°04'22.08"N,11°04'41.23"E,46°22'00.80"N,10°22'35.72"E,46°48'11.02"N,7°57'33.98"E,47.4489,9.50131,48.51434,8.58308,48.0728,11.07812,46.36689,10.37659,46.80306,7.95944,LC81940272013229LGN00,LC81940272013229LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940272013229LGN00
LC81940282013229LGN00, 194, 028, 194, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130817100435_20130817103112.01,LT8BPF20130817100041_20130817103205.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/17,2013:229:10:12:28.4029620,2013:229:10:13:00.1729580,2014/12/24,9,17.38,53.76273115,147.83789436,4.673,3.808,-1,2,Y,LPGS_2.4.0,46°01'47.53"N,8°57'46.55"E,47°05'35.05"N,8°03'48.96"E,46°39'33.52"N,10°29'36.31"E,44°57'01.30"N,9°49'19.67"E,45°22'46.27"N,7°27'53.64"E,46.02987,8.96293,47.09307,8.0636,46.65931,10.49342,44.95036,9.82213,45.37952,7.4649,LC81940282013229LGN00,LC81940282013229LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940282013229LGN00
LC81960272013227LGN00, 196, 027, 196, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130815101656_20130815103734.02,LT8BPF20130815101302_20130815103827.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/15,2013:227:10:24:25.3728650,2013:227:10:24:57.1428610,2015/01/06,9,.09,53.26074213,148.9586485,5.922,6.515,-1,2,Y,LPGS_2.4.0,47°26'56.08"N,6°24'52.20"E,48°30'51.59"N,5°29'46.82"E,48°04'22.22"N,7°59'28.61"E,46°22'00.77"N,7°17'23.24"E,46°48'10.84"N,4°52'21.83"E,47.44891,6.4145,48.51433,5.49634,48.07284,7.99128,46.36688,7.28979,46.80301,4.87273,LC81960272013227LGN00,LC81960272013227LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960272013227LGN00
LC81960262013227LGN00, 196, 026, 196, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130815101656_20130815103734.02,LT8BPF20130815101302_20130815103827.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/15,2013:227:10:24:01.4818280,2013:227:10:24:33.2518240,2015/01/15,9,5.7,52.19109429,150.59332531,4.578,3.882,-1,2,Y,LPGS_2.4.0,48°51'59.54"N,6°58'38.50"E,49°56'03.80"N,6°02'21.80"E,49°29'03.88"N,8°36'15.41"E,47°46'54.59"N,7°52'09.55"E,48°13'32.12"N,5°23'17.05"E,48.86654,6.97736,49.93439,6.03939,49.48441,8.60428,47.78183,7.86932,48.22559,5.38807,LC81960262013227LGN00,LC81960262013227LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960262013227LGN00
LC81960282013227LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130815101656_20130815103734.02,LT8BPF20130815101302_20130815103827.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/15,2013:227:10:24:49.2511940,2013:227:10:25:21.0211900,2015/01/08,9,.56,54.30668575,147.26604911,6.221,5.827,-1,2,Y,LPGS_2.4.0,46°01'47.46"N,5°52'34.18"E,47°05'35.05"N,4°58'36.37"E,46°39'33.52"N,7°24'24.05"E,44°57'01.26"N,6°44'07.51"E,45°22'46.24"N,4°22'41.16"E,46.02985,5.87616,47.09307,4.97677,46.65931,7.40668,44.95035,6.73542,45.37951,4.3781,LC81960282013227LGN00,LC81960282013227LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282013227LGN00
LC81930282013222LGN00, 193, 028, 193, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130810095824_20130810101838.01,LT8BPF20130810095430_20130810101931.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/10,2013:222:10:06:17.4745780,2013:222:10:06:49.2445740,2014/12/23,9,7.27,55.62073341,145.87341487,4.655,4.057,-1,2,Y,LPGS_2.4.0,46°01'46.88"N,10°30'35.21"E,47°05'34.30"N,9°36'38.92"E,46°39'33.30"N,12°02'23.68"E,44°57'00.61"N,11°22'07.03"E,45°22'45.08"N,9°00'43.52"E,46.02969,10.50978,47.09286,9.61081,46.65925,12.03991,44.95017,11.36862,45.37919,9.01209,LC81930282013222LGN00,LC81930282013222LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930282013222LGN00
LC81930272013222LGN00, 193, 027, 193, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130810095824_20130810101838.01,LT8BPF20130810095430_20130810101931.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/10,2013:222:10:05:53.5877770,2013:222:10:06:25.3577730,2014/02/18,9,32.2,54.59823512,147.67025564,5.424,5.521,-1,1,Y,LPGS_2.3.0,47°26'57.34"N,11°02'53.92"E,48°30'52.88"N,10°07'49.12"E,48°04'23.70"N,12°37'29.75"E,46°22'02.17"N,11°55'24.28"E,46°48'11.99"N,9°30'23.94"E,47.44926,11.04831,48.51469,10.13031,48.07325,12.62493,46.36727,11.92341,46.80333,9.50665,LC81930272013222LGN00,LC81930272013222LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930272013222LGN00
LC81950262013220LGN00, 195, 026, 195, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130808101046_20130808103124.01,LT8BPF20130808100652_20130808103217.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1GT,OLI_TIRS,2013/08/08,2013:220:10:17:51.4346190,2013:220:10:18:23.2046150,2015/03/27,9,72.73,54.06717111,148.95078252,0,0,-1,-1,Y,LPGS_2.4.0,48°51'58.72"N,8°31'17.58"E,49°56'03.08"N,7°35'02.51"E,49°29'03.41"N,10°08'53.56"E,47°46'53.62"N,9°24'47.38"E,48°13'30.86"N,6°55'57.32"E,48.86631,8.52155,49.93419,7.58403,49.48428,10.14821,47.78156,9.41316,48.22524,6.93259,LC81950262013220LGN00,LC81950262013220LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950262013220LGN00
LC81950272013220LGN00, 195, 027, 195, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130808101046_20130808103124.01,LT8BPF20130808100652_20130808103217.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1GT,OLI_TIRS,2013/08/08,2013:220:10:18:15.3171840,2013:220:10:18:47.0871800,2014/12/24,9,26.97,55.10672267,147.18149886,0,0,-1,-1,Y,LPGS_2.4.0,47°26'56.90"N,7°57'31.90"E,48°30'52.42"N,7°02'28.14"E,48°04'23.41"N,9°32'07.01"E,46°22'01.63"N,8°50'01.21"E,46°48'11.30"N,6°25'02.68"E,47.44914,7.95886,48.51456,7.04115,48.07317,9.53528,46.36712,8.83367,46.80314,6.41741,LC81950272013220LGN00,LC81950272013220LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950272013220LGN00
LC81950282013220LGN00, 195, 028, 195, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130808101046_20130808103124.01,LT8BPF20130808100652_20130808103217.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1GT,OLI_TIRS,2013/08/08,2013:220:10:18:39.1997490,2013:220:10:19:10.9697450,2015/02/28,9,52.59,56.11988546,145.34352116,0,0,-1,-1,Y,LPGS_2.4.0,46°01'47.06"N,7°25'13.30"E,47°05'34.84"N,6°31'17.04"E,46°39'33.62"N,8°57'02.09"E,44°57'00.72"N,8°16'45.12"E,45°22'45.41"N,5°55'21.36"E,46.02974,7.42036,47.09301,6.5214,46.65934,8.95058,44.9502,8.2792,45.37928,5.9226,LC81950282013220LGN00,LC81950282013220LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950282013220LGN00
LC81970272013218LGN00, 197, 027, 197, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130806102308_20130806104345.01,LT8BPF20130806101914_20130806104438.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/06,2013:218:10:30:36.9491210,2013:218:10:31:08.7191170,2015/07/06,9,51.61,55.60111525,146.70734064,5.419,4.998,50,2,Y,LPGS_2.5.1,47°26'57.12"N,4°52'10.13"E,48°30'52.92"N,3°57'06.08"E,48°04'23.59"N,6°26'45.96"E,46°22'01.70"N,5°44'39.84"E,46°48'11.74"N,3°19'40.30"E,47.4492,4.86948,48.5147,3.95169,48.07322,6.4461,46.36714,5.7444,46.80326,3.32786,LC81970272013218LGN00,LC81970272013218LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970272013218LGN00
